from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8000207,8000207,2,240,10830,12301
8000207,8000207,2,240,10830,12302
8000207,8000207,2,240,10830,12306
8000207,8000207,2,240,10830,12307
8000207,8000207,2,240,10830,12309
8000207,8000207,2,240,10830,12311
8000207,8000207,2,240,10830,12312
8000207,8000207,2,240,10830,12313
8000207,8000207,2,240,10830,12314
8000207,8000207,2,240,10831,12293
8000207,8000207,2,240,10831,12295
8000207,8000207,2,240,10831,12296
8000207,8000207,2,240,10831,12300
8000207,8000207,2,240,10831,12301
8000207,8000207,2,240,10831,12302
8000207,8000207,2,240,10831,12306
8000207,8000207,2,240,10831,12307
8000207,8000207,2,240,10831,12309
8000207,8000207,2,240,10831,12311
8000207,8000207,2,240,10831,12312
8000207,8000207,2,240,10831,12313
8000207,8000207,2,240,10831,12314
8000207,8000207,2,240,10832,12293
8000207,8000207,2,240,10832,12295
8000207,8000207,2,240,10832,12296
8000207,8000207,2,240,10832,12300
8000207,8000207,2,240,10832,12301
8000207,8000207,2,240,10832,12302
8000207,8000207,2,240,10832,12306
8000207,8000207,2,240,10832,12307
8000207,8000207,2,240,10832,12309
8000207,8000207,2,240,10832,12311
8000207,8000207,2,240,10832,12312
8000207,8000207,2,240,10832,12313
8000207,8000207,2,240,10832,12314
8000207,8000207,2,240,10833,12293
8000207,8000207,2,240,10833,12295
8000207,8000207,2,240,10833,12296
8000207,8000207,2,240,10833,12300
8000207,8000207,2,240,10833,12301
8000207,8000207,2,240,10833,12302
8000207,8000207,2,240,10833,12306
8000207,8000207,2,240,10833,12307
8000207,8000207,2,240,10833,12309
8000207,8000207,2,240,10833,12311
8000207,8000207,2,240,10833,12312
8000207,8000207,2,240,10833,12313
8000207,8000207,2,240,10833,12314
8000207,8000207,2,240,10834,12293
8000207,8000207,2,240,10834,12295
8000207,8000207,2,240,10834,12296
8000207,8000207,2,240,10834,12300
8000207,8000207,2,240,10834,12301
8000207,8000207,2,240,10834,12302
8000207,8000207,2,240,10834,12306
8000207,8000207,2,240,10834,12307
8000207,8000207,2,240,10834,12309
8000207,8000207,2,240,10834,12311
8000207,8000207,2,240,10834,12312
8000207,8000207,2,240,10834,12313
8000207,8000207,2,240,10834,12314
8000207,8000207,2,240,10835,12293
8000207,8000207,2,240,10835,12295
8000207,8000207,2,240,10835,12296
8000207,8000207,2,240,10835,12300
8000207,8000207,2,240,10835,12301
8000207,8000207,2,240,10835,12302
8000207,8000207,2,240,10835,12306
8000207,8000207,2,240,10835,12307
8000207,8000207,2,240,10835,12309
8000207,8000207,2,240,10835,12311
8000207,8000207,2,240,10835,12312
8000207,8000207,2,240,10835,12313
8000207,8000207,2,240,10835,12314
8000207,8000207,2,240,10836,12293
8000207,8000207,2,240,10836,12295
8000207,8000207,2,240,10836,12296
8000207,8000207,2,240,10836,12300
8000207,8000207,2,240,10836,12301
8000207,8000207,2,240,10836,12302
8000207,8000207,2,240,10836,12306
8000207,8000207,2,240,10836,12307
8000207,8000207,2,240,10836,12309
8000207,8000207,2,240,10836,12311
8000207,8000207,2,240,10836,12312
8000207,8000207,2,240,10836,12313
8000207,8000207,2,240,10836,12314
8000207,8000207,2,240,10837,12293
8000207,8000207,2,240,10837,12295
8000207,8000207,2,240,10837,12296
8000207,8000207,2,240,10837,12300
8000207,8000207,2,240,10837,12301
8000207,8000207,2,240,10837,12302
8000207,8000207,2,240,10837,12306
8000207,8000207,2,240,10837,12307
8000207,8000207,2,240,10837,12309
8000207,8000207,2,240,10837,12311
8000207,8000207,2,240,10837,12312
8000207,8000207,2,240,10837,12313
8000207,8000207,2,240,10837,12314
8000207,8000207,2,240,10838,12293
8000207,8000207,2,240,10838,12295
8000207,8000207,2,240,10838,12296
8000207,8000207,2,240,10838,12300
8000207,8000207,2,240,10838,12301
8000207,8000207,2,240,10838,12302
8000207,8000207,2,240,10838,12306
8000207,8000207,2,240,10838,12307
8000207,8000207,2,240,10838,12309
8000207,8000207,2,240,10838,12311
8000207,8000207,2,240,10838,12312
8000207,8000207,2,240,10838,12313
8000207,8000207,2,240,10838,12314
8000207,8000207,2,240,10839,12293
8000207,8000207,2,240,10839,12295
8000207,8000207,2,240,10839,12296
8000207,8000207,2,240,10839,12300
8000207,8000207,2,240,10839,12301
8000207,8000207,2,240,10839,12302
8000207,8000207,2,240,10839,12306
8000207,8000207,2,240,10839,12307
8000207,8000207,2,240,10839,12309
8000207,8000207,2,240,10839,12311
8000207,8000207,2,240,10839,12312
8000207,8000207,2,240,10839,12313
8000207,8000207,2,240,10839,12314
8100132,8100132,2,240,7411,4971
8000207,8000207,2,240,10862,8848
8000207,8000207,2,240,10862,8849
8000207,8000207,2,240,10862,8850
8000207,8000207,2,240,10862,8851
8000207,8000207,2,240,10862,8852
8000207,8000207,2,240,10862,8853
8000207,8000207,2,240,10862,8854
8000207,8000207,2,240,10862,8856
8000207,8000207,2,240,10862,8859
8000207,8000207,2,240,10862,8860
8000207,8000207,2,240,10862,8861
8000207,8000207,2,240,10862,8862
8000207,8000207,2,240,10862,8863
8000207,8000207,2,240,10862,8864
8000207,8000207,2,240,10862,8865
8000207,8000207,2,240,10862,8866
8000207,8000207,2,240,10862,8867
8000207,8000207,2,240,10862,8868
8000207,8000207,2,240,10862,8870
8000207,8000207,2,240,10862,8871
8000207,8000207,2,240,10862,8873
8000207,8000207,2,240,10862,8875
8000207,8000207,2,240,10862,8876
8000207,8000207,2,240,10862,8877
8000207,8000207,2,240,10862,8878
8000207,8000207,2,240,10862,8879
8000207,8000207,2,240,10862,8880
8000207,8000207,2,240,10862,8881
8000207,8000207,2,240,10865,8848
8000207,8000207,2,240,10865,8849
8000207,8000207,2,240,10865,8850
8000207,8000207,2,240,10865,8851
8000207,8000207,2,240,10865,8852
8000207,8000207,2,240,10865,8853
8000207,8000207,2,240,10865,8854
8000207,8000207,2,240,10865,8856
8000207,8000207,2,240,10865,8859
8000207,8000207,2,240,10865,8860
8000207,8000207,2,240,10865,8861
8000207,8000207,2,240,10865,8862
8000207,8000207,2,240,10865,8863
8000207,8000207,2,240,10865,8864
8000207,8000207,2,240,10865,8865
8000207,8000207,2,240,10865,8866
8000207,8000207,2,240,10865,8867
8000207,8000207,2,240,10865,8868
8000207,8000207,2,240,10865,8870
8000207,8000207,2,240,10865,8871
8000207,8000207,2,240,10865,8873
8000207,8000207,2,240,10865,8875
8000207,8000207,2,240,10865,8876
8000207,8000207,2,240,10865,8877
8000207,8000207,2,240,10865,8878
8000207,8000207,2,240,10865,8879
8000207,8000207,2,240,10865,8880
8000207,8000207,2,240,10865,8881
8000207,8000207,2,240,10866,8848
8000207,8000207,2,240,10866,8849
8000207,8000207,2,240,10866,8850
8000207,8000207,2,240,10866,8851
8000207,8000207,2,240,10866,8852
8000207,8000207,2,240,10866,8853
8000207,8000207,2,240,10866,8854
8000207,8000207,2,240,10866,8856
8000207,8000207,2,240,10866,8859
8000207,8000207,2,240,10866,8860
8000207,8000207,2,240,10866,8861
8000207,8000207,2,240,10866,8862
8000207,8000207,2,240,10866,8863
8000207,8000207,2,240,10866,8864
8000207,8000207,2,240,10866,8865
8000207,8000207,2,240,10866,8866
8000207,8000207,2,240,10866,8867
8000207,8000207,2,240,10866,8868
8000207,8000207,2,240,10866,8870
8000207,8000207,2,240,10866,8871
8000207,8000207,2,240,10866,8873
8000207,8000207,2,240,10866,8875
8000207,8000207,2,240,10866,8876
8000207,8000207,2,240,10866,8877
8000207,8000207,2,240,10866,8878
8000207,8000207,2,240,10866,8879
8000207,8000207,2,240,10866,8880
8000207,8000207,2,240,10866,8881
8000207,8000207,2,240,10867,8848
8000207,8000207,2,240,10867,8849
8000207,8000207,2,240,10867,8850
8000207,8000207,2,240,10867,8851
8000207,8000207,2,240,10867,8852
8000207,8000207,2,240,10867,8853
8000207,8000207,2,240,10867,8854
8000207,8000207,2,240,10867,8856
8000207,8000207,2,240,10867,8859
8000207,8000207,2,240,10867,8860
8000207,8000207,2,240,10867,8861
8000207,8000207,2,240,10867,8862
8000207,8000207,2,240,10867,8863
8000207,8000207,2,240,10867,8864
8000207,8000207,2,240,10867,8865
8000207,8000207,2,240,10867,8866
8000207,8000207,2,240,10867,8867
8000207,8000207,2,240,10867,8868
8000207,8000207,2,240,10867,8870
8000207,8000207,2,240,10867,8871
8000207,8000207,2,240,10867,8873
8000207,8000207,2,240,10867,8875
8000207,8000207,2,240,10867,8876
8000207,8000207,2,240,10867,8877
8000207,8000207,2,240,10867,8878
8000207,8000207,2,240,10867,8879
8000207,8000207,2,240,10867,8880
8000207,8000207,2,240,10867,8881
8000207,8000207,2,240,10868,8848
8000207,8000207,2,240,10868,8849
8000207,8000207,2,240,10868,8850
8000207,8000207,2,240,10868,8851
8000207,8000207,2,240,10868,8852
8000207,8000207,2,240,10868,8853
8000207,8000207,2,240,10868,8854
8000207,8000207,2,240,10868,8856
8000207,8000207,2,240,10868,8859
8000207,8000207,2,240,10868,8860
8000207,8000207,2,240,10868,8861
8000207,8000207,2,240,10868,8862
8000207,8000207,2,240,10868,8863
8000207,8000207,2,240,10868,8864
8000207,8000207,2,240,10868,8865
8000207,8000207,2,240,10868,8866
8000207,8000207,2,240,10868,8867
8000207,8000207,2,240,10868,8868
8000207,8000207,2,240,10868,8870
8000207,8000207,2,240,10868,8871
8000207,8000207,2,240,10868,8873
8000207,8000207,2,240,10868,8875
8000207,8000207,2,240,10868,8876
8000207,8000207,2,240,10868,8877
8000207,8000207,2,240,10868,8878
8000207,8000207,2,240,10868,8879
8000207,8000207,2,240,10868,8880
8000207,8000207,2,240,10868,8881
8000207,8000207,2,240,10869,8848
8000207,8000207,2,240,10869,8849
8000207,8000207,2,240,10869,8850
8000207,8000207,2,240,10869,8851
8000207,8000207,2,240,10869,8852
8000207,8000207,2,240,10869,8853
8000207,8000207,2,240,10869,8854
8000207,8000207,2,240,10869,8856
8000207,8000207,2,240,10869,8859
8000207,8000207,2,240,10869,8860
8000207,8000207,2,240,10869,8861
8000207,8000207,2,240,10869,8862
8000207,8000207,2,240,10869,8863
8000207,8000207,2,240,10869,8864
8000207,8000207,2,240,10869,8865
8000207,8000207,2,240,10869,8866
8000207,8000207,2,240,10869,8867
8000207,8000207,2,240,10869,8868
8000207,8000207,2,240,10869,8870
8000207,8000207,2,240,10869,8871
8000207,8000207,2,240,10869,8873
8000207,8000207,2,240,10869,8875
8000207,8000207,2,240,10869,8876
8000207,8000207,2,240,10869,8877
8000207,8000207,2,240,10869,8878
8000207,8000207,2,240,10869,8879
8000207,8000207,2,240,10869,8880
8000207,8000207,2,240,10869,8881
8000207,8000207,2,240,10870,8848
8000207,8000207,2,240,10870,8849
8000207,8000207,2,240,10870,8850
8000207,8000207,2,240,10870,8851
8000207,8000207,2,240,10870,8852
8000207,8000207,2,240,10870,8853
8000207,8000207,2,240,10870,8854
8000207,8000207,2,240,10870,8856
8000207,8000207,2,240,10870,8859
8000207,8000207,2,240,10870,8860
8000207,8000207,2,240,10870,8861
8000207,8000207,2,240,10870,8862
8000207,8000207,2,240,10870,8863
8000207,8000207,2,240,10870,8864
8000207,8000207,2,240,10870,8865
8000207,8000207,2,240,10870,8866
8000207,8000207,2,240,10870,8867
8000207,8000207,2,240,10870,8868
8000207,8000207,2,240,10870,8870
8000207,8000207,2,240,10870,8871
8000207,8000207,2,240,10870,8873
8000207,8000207,2,240,10870,8875
8000207,8000207,2,240,10870,8876
8000207,8000207,2,240,10870,8877
8000207,8000207,2,240,10870,8878
8000207,8000207,2,240,10870,8879
8000207,8000207,2,240,10870,8880
8000207,8000207,2,240,10870,8881
8000207,8000207,2,240,10871,8848
8000207,8000207,2,240,10871,8849
8000207,8000207,2,240,10871,8850
8000207,8000207,2,240,10871,8851
8000207,8000207,2,240,10871,8852
8000207,8000207,2,240,10871,8853
8000207,8000207,2,240,10871,8854
8000207,8000207,2,240,10871,8856
8000207,8000207,2,240,10871,8859
8000207,8000207,2,240,10871,8860
8000207,8000207,2,240,10871,8861
8000207,8000207,2,240,10871,8862
8000207,8000207,2,240,10871,8863
8000207,8000207,2,240,10871,8864
8000207,8000207,2,240,10871,8865
8000207,8000207,2,240,10871,8866
8000207,8000207,2,240,10871,8867
8000207,8000207,2,240,10871,8868
8000207,8000207,2,240,10871,8870
8000207,8000207,2,240,10871,8871
8000207,8000207,2,240,10871,8873
8000207,8000207,2,240,10871,8875
8000207,8000207,2,240,10871,8876
8000207,8000207,2,240,10871,8877
8000207,8000207,2,240,10871,8878
8000207,8000207,2,240,10871,8879
8000207,8000207,2,240,10871,8880
8000207,8000207,2,240,10871,8881
8000207,8000207,2,240,10872,8848
8000207,8000207,2,240,10872,8849
8000207,8000207,2,240,10872,8850
8000207,8000207,2,240,10872,8851
8000207,8000207,2,240,10872,8852
8000207,8000207,2,240,10872,8853
8000207,8000207,2,240,10872,8854
8000207,8000207,2,240,10872,8856
8000207,8000207,2,240,10872,8859
8000207,8000207,2,240,10872,8860
8000207,8000207,2,240,10872,8861
8000207,8000207,2,240,10872,8862
8000207,8000207,2,240,10872,8863
8000207,8000207,2,240,10872,8864
8000207,8000207,2,240,10872,8865
8000207,8000207,2,240,10872,8866
8000207,8000207,2,240,10872,8867
8000207,8000207,2,240,10872,8868
8000207,8000207,2,240,10872,8870
8000207,8000207,2,240,10872,8871
8000207,8000207,2,240,10872,8873
8000207,8000207,2,240,10872,8875
8000207,8000207,2,240,10872,8876
8000207,8000207,2,240,10872,8877
8000207,8000207,2,240,10872,8878
8000207,8000207,2,240,10872,8879
8000207,8000207,2,240,10872,8880
8000207,8000207,2,240,10872,8881
8000207,8000207,2,240,10873,8848
8000207,8000207,2,240,10873,8849
8000207,8000207,2,240,10873,8850
8000207,8000207,2,240,10873,8851
8000207,8000207,2,240,10873,8852
8000207,8000207,2,240,10873,8853
8000207,8000207,2,240,10873,8854
8000207,8000207,2,240,10873,8856
8000207,8000207,2,240,10873,8859
8000207,8000207,2,240,10873,8860
8000207,8000207,2,240,10873,8861
8000207,8000207,2,240,10873,8862
8000207,8000207,2,240,10873,8863
8000207,8000207,2,240,10873,8864
8000207,8000207,2,240,10873,8865
8000207,8000207,2,240,10873,8866
8000207,8000207,2,240,10873,8867
8000207,8000207,2,240,10873,8868
8000207,8000207,2,240,10873,8870
8000207,8000207,2,240,10873,8871
8000207,8000207,2,240,10873,8873
8000207,8000207,2,240,10873,8875
8000207,8000207,2,240,10873,8876
8000207,8000207,2,240,10873,8877
8000207,8000207,2,240,10873,8878
8000207,8000207,2,240,10873,8879
8000207,8000207,2,240,10873,8880
8000207,8000207,2,240,10873,8881
8000207,8000207,2,240,10874,8848
8000207,8000207,2,240,10874,8849
8000207,8000207,2,240,10874,8850
8000207,8000207,2,240,10874,8851
8000207,8000207,2,240,10874,8852
8000207,8000207,2,240,10874,8853
8000207,8000207,2,240,10874,8854
8000207,8000207,2,240,10874,8856
8000207,8000207,2,240,10874,8859
8000207,8000207,2,240,10874,8860
8000207,8000207,2,240,10874,8861
8000207,8000207,2,240,10874,8862
8000207,8000207,2,240,10874,8863
8000207,8000207,2,240,10874,8864
8000207,8000207,2,240,10874,8865
8000207,8000207,2,240,10874,8866
8000207,8000207,2,240,10874,8867
8000207,8000207,2,240,10874,8868
8000207,8000207,2,240,10874,8870
8000207,8000207,2,240,10874,8871
8000207,8000207,2,240,10874,8873
8000207,8000207,2,240,10874,8875
8000207,8000207,2,240,10874,8876
8000207,8000207,2,240,10874,8877
8000207,8000207,2,240,10874,8878
8000207,8000207,2,240,10874,8879
8000207,8000207,2,240,10874,8880
8000207,8000207,2,240,10874,8881
8000207,8000207,2,240,10875,8848
8000207,8000207,2,240,10875,8849
8000207,8000207,2,240,10875,8850
8000207,8000207,2,240,10875,8851
8000207,8000207,2,240,10875,8852
8000207,8000207,2,240,10875,8853
8000207,8000207,2,240,10875,8854
8000207,8000207,2,240,10875,8856
8000207,8000207,2,240,10875,8859
8000207,8000207,2,240,10875,8860
8000207,8000207,2,240,10875,8861
8000207,8000207,2,240,10875,8862
8000207,8000207,2,240,10875,8863
8000207,8000207,2,240,10875,8864
8000207,8000207,2,240,10875,8865
8000207,8000207,2,240,10875,8866
8000207,8000207,2,240,10875,8867
8000207,8000207,2,240,10875,8868
8000207,8000207,2,240,10875,8870
8000207,8000207,2,240,10875,8871
8000207,8000207,2,240,10875,8873
8000207,8000207,2,240,10875,8875
8000207,8000207,2,240,10875,8876
8000207,8000207,2,240,10875,8877
8000207,8000207,2,240,10875,8878
8000207,8000207,2,240,10875,8879
8000207,8000207,2,240,10875,8880
8000207,8000207,2,240,10875,8881
8000207,8000207,2,240,10876,8848
8000207,8000207,2,240,10876,8849
8000207,8000207,2,240,10876,8850
8000207,8000207,2,240,10876,8851
8000207,8000207,2,240,10876,8852
8000207,8000207,2,240,10876,8853
8000207,8000207,2,240,10876,8854
8000207,8000207,2,240,10876,8856
8000207,8000207,2,240,10876,8859
8000207,8000207,2,240,10876,8860
8000207,8000207,2,240,10876,8861
8000207,8000207,2,240,10876,8862
8000207,8000207,2,240,10876,8863
8000207,8000207,2,240,10876,8864
8000207,8000207,2,240,10876,8865
8000207,8000207,2,240,10876,8866
8000207,8000207,2,240,10876,8867
8000207,8000207,2,240,10876,8868
8000207,8000207,2,240,10876,8870
8000207,8000207,2,240,10876,8871
8000207,8000207,2,240,10876,8873
8000207,8000207,2,240,10876,8875
8000207,8000207,2,240,10876,8876
8000207,8000207,2,240,10876,8877
8000207,8000207,2,240,10876,8878
8000207,8000207,2,240,10876,8879
8000207,8000207,2,240,10876,8880
8000207,8000207,2,240,10876,8881
8000207,8000207,2,240,10877,8848
8000207,8000207,2,240,10877,8849
8000207,8000207,2,240,10877,8850
8000207,8000207,2,240,10877,8851
8000207,8000207,2,240,10877,8852
8000207,8000207,2,240,10877,8853
8000207,8000207,2,240,10877,8854
8000207,8000207,2,240,10877,8856
8000207,8000207,2,240,10877,8859
8000207,8000207,2,240,10877,8860
8000207,8000207,2,240,10877,8861
8000207,8000207,2,240,10877,8862
8000207,8000207,2,240,10877,8863
8000207,8000207,2,240,10877,8864
8000207,8000207,2,240,10877,8865
8000207,8000207,2,240,10877,8866
8000207,8000207,2,240,10877,8867
8000207,8000207,2,240,10877,8868
8000207,8000207,2,240,10877,8870
8000207,8000207,2,240,10877,8871
8000207,8000207,2,240,10877,8873
8000207,8000207,2,240,10877,8875
8000207,8000207,2,240,10877,8876
8000207,8000207,2,240,10877,8877
8000207,8000207,2,240,10877,8878
8000207,8000207,2,240,10877,8879
8000207,8000207,2,240,10877,8880
8000207,8000207,2,240,10877,8881
8000207,8000207,2,240,10878,8848
8000207,8000207,2,240,10878,8849
8000207,8000207,2,240,10878,8850
8000207,8000207,2,240,10878,8851
8000207,8000207,2,240,10878,8852
8000207,8000207,2,240,10878,8853
8000207,8000207,2,240,10878,8854
8000207,8000207,2,240,10878,8856
8000207,8000207,2,240,10878,8859
8000207,8000207,2,240,10878,8860
8000207,8000207,2,240,10878,8861
8000207,8000207,2,240,10878,8862
8000207,8000207,2,240,10878,8863
8000207,8000207,2,240,10878,8864
8000207,8000207,2,240,10878,8865
8000207,8000207,2,240,10878,8866
8000207,8000207,2,240,10878,8867
8000207,8000207,2,240,10878,8868
8000207,8000207,2,240,10878,8870
8000207,8000207,2,240,10878,8871
8000207,8000207,2,240,10878,8873
8000207,8000207,2,240,10878,8875
8000207,8000207,2,240,10878,8876
8000207,8000207,2,240,10878,8877
8000207,8000207,2,240,10878,8878
8000207,8000207,2,240,10878,8879
8000207,8000207,2,240,10878,8880
8000207,8000207,2,240,10878,8881
8000207,8000207,2,240,10879,8848
8000207,8000207,2,240,10879,8849
8000207,8000207,2,240,10879,8850
8000207,8000207,2,240,10879,8851
8000207,8000207,2,240,10879,8852
8000207,8000207,2,240,10879,8853
8000207,8000207,2,240,10879,8854
8000207,8000207,2,240,10879,8856
8000207,8000207,2,240,10879,8859
8000207,8000207,2,240,10879,8860
8000207,8000207,2,240,10879,8861
8000207,8000207,2,240,10879,8862
8000207,8000207,2,240,10879,8863
8000207,8000207,2,240,10879,8864
8000207,8000207,2,240,10879,8865
8000207,8000207,2,240,10879,8866
8000207,8000207,2,240,10879,8867
8000207,8000207,2,240,10879,8868
8000207,8000207,2,240,10879,8870
8000207,8000207,2,240,10879,8871
8000207,8000207,2,240,10879,8873
8000207,8000207,2,240,10879,8875
8000207,8000207,2,240,10879,8876
8000207,8000207,2,240,10879,8877
8000207,8000207,2,240,10879,8878
